  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      4.252E+015     5.842E-001     0.000E+000     0.000E+000     3.550E-010     7.702E-014     0.000E+000     1.234E-013     0.000E+000     3.822E-011     8.500E-002
      4.556E+015     5.841E-001     0.000E+000     0.000E+000     4.278E-010     9.522E-014     0.000E+000     1.417E-013     0.000E+000     4.195E-011     8.500E-002
      4.882E+015     5.839E-001     0.000E+000     0.000E+000     5.253E-010     1.172E-013     0.000E+000     1.628E-013     0.000E+000     4.572E-011     8.500E-002
      5.231E+015     5.838E-001     0.000E+000     0.000E+000     6.604E-010     1.420E-013     0.000E+000     1.869E-013     0.000E+000     4.946E-011     8.500E-002
      5.605E+015     5.837E-001     0.000E+000     0.000E+000     8.548E-010     1.695E-013     0.000E+000     2.147E-013     0.000E+000     5.310E-011     8.500E-002
      6.006E+015     5.836E-001     0.000E+000     0.000E+000     1.146E-009     1.995E-013     0.000E+000     2.465E-013     0.000E+000     5.654E-011     8.500E-002
      6.436E+015     5.835E-001     0.000E+000     0.000E+000     1.596E-009     2.319E-013     0.000E+000     2.831E-013     0.000E+000     5.972E-011     8.500E-002
      6.896E+015     5.834E-001     0.000E+000     0.000E+000     2.314E-009     2.665E-013     0.000E+000     3.251E-013     0.000E+000     6.260E-011     8.500E-002
      7.389E+015     5.833E-001     0.000E+000     0.000E+000     3.482E-009     3.028E-013     0.000E+000     3.734E-013     0.000E+000     6.518E-011     8.500E-002
      7.918E+015     5.833E-001     0.000E+000     0.000E+000     5.397E-009     3.401E-013     0.000E+000     4.288E-013     0.000E+000     6.753E-011     8.500E-002
      8.484E+015     5.832E-001     0.000E+000     0.000E+000     8.520E-009     3.772E-013     0.000E+000     4.924E-013     0.000E+000     6.982E-011     8.500E-002
      9.091E+015     5.832E-001     0.000E+000     0.000E+000     1.352E-008     4.127E-013     0.000E+000     5.654E-013     0.000E+000     7.226E-011     8.500E-002
      9.741E+015     5.831E-001     0.000E+000     0.000E+000     2.128E-008     4.448E-013     0.000E+000     6.492E-013     0.000E+000     7.509E-011     8.500E-002
      1.044E+016     5.831E-001     0.000E+000     0.000E+000     3.280E-008     4.720E-013     0.000E+000     7.454E-013     0.000E+000     7.857E-011     8.500E-002
