  ** CALCULATED NUMBER DENSITIES (/CM^3) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      3.152E+016     1.003E-002     0.000E+000     0.000E+000     2.599E-007     9.104E-009     0.000E+000     5.703E-009     0.000E+000     2.918E-006     1.286E+003
      3.378E+016     1.104E-002     0.000E+000     0.000E+000     2.557E-007     8.147E-009     0.000E+000     5.703E-009     0.000E+000     2.877E-006     1.120E+003
      3.619E+016     1.265E-002     0.000E+000     0.000E+000     2.517E-007     7.050E-009     0.000E+000     5.703E-009     0.000E+000     2.837E-006     9.752E+002
      3.878E+016     1.501E-002     0.000E+000     0.000E+000     2.478E-007     5.891E-009     0.000E+000     5.703E-009     0.000E+000     2.797E-006     8.494E+002
      4.155E+016     1.827E-002     0.000E+000     0.000E+000     2.441E-007     4.763E-009     0.000E+000     5.703E-009     0.000E+000     2.757E-006     7.398E+002
      4.452E+016     2.258E-002     0.000E+000     0.000E+000     2.408E-007     3.744E-009     0.000E+000     5.703E-009     0.000E+000     2.719E-006     6.443E+002
      4.771E+016     2.806E-002     0.000E+000     0.000E+000     2.378E-007     2.881E-009     0.000E+000     5.703E-009     0.000E+000     2.682E-006     5.612E+002
      5.112E+016     3.476E-002     0.000E+000     0.000E+000     2.354E-007     2.185E-009     0.000E+000     5.703E-009     0.000E+000     2.647E-006     4.888E+002
      5.478E+016     4.268E-002     0.000E+000     0.000E+000     2.337E-007     1.641E-009     0.000E+000     5.703E-009     0.000E+000     2.612E-006     4.257E+002
      5.869E+016     5.166E-002     0.000E+000     0.000E+000     2.330E-007     1.225E-009     0.000E+000     5.703E-009     0.000E+000     2.577E-006     3.708E+002
      6.289E+016     6.139E-002     0.000E+000     0.000E+000     2.337E-007     9.127E-010     0.000E+000     5.703E-009     0.000E+000     2.537E-006     3.229E+002
      6.739E+016     7.141E-002     0.000E+000     0.000E+000     2.365E-007     6.796E-010     0.000E+000     5.703E-009     0.000E+000     2.487E-006     2.813E+002
      7.221E+016     8.116E-002     0.000E+000     0.000E+000     2.423E-007     5.071E-010     0.000E+000     5.703E-009     0.000E+000     2.419E-006     2.450E+002
      7.737E+016     9.005E-002     0.000E+000     0.000E+000     2.525E-007     3.798E-010     0.000E+000     5.703E-009     0.000E+000     2.323E-006     2.134E+002
      8.291E+016     9.756E-002     0.000E+000     0.000E+000     2.686E-007     2.858E-010     0.000E+000     5.702E-009     0.000E+000     2.190E-006     1.858E+002
      8.884E+016     1.034E-001     0.000E+000     0.000E+000     2.915E-007     2.162E-010     0.000E+000     5.702E-009     0.000E+000     2.011E-006     1.618E+002
      9.519E+016     1.074E-001     0.000E+000     0.000E+000     3.218E-007     1.644E-010     0.000E+000     5.702E-009     0.000E+000     1.790E-006     1.410E+002
      1.020E+017     1.100E-001     0.000E+000     0.000E+000     3.590E-007     1.258E-010     0.000E+000     5.701E-009     0.000E+000     1.542E-006     1.228E+002
      1.093E+017     1.117E-001     0.000E+000     0.000E+000     4.035E-007     9.669E-011     0.000E+000     5.700E-009     0.000E+000     1.280E-006     1.069E+002
      1.171E+017     1.130E-001     0.000E+000     0.000E+000     4.569E-007     7.457E-011     0.000E+000     5.699E-009     0.000E+000     1.022E-006     9.313E+001
      1.255E+017     1.143E-001     0.000E+000     0.000E+000     5.251E-007     5.784E-011     0.000E+000     5.698E-009     0.000E+000     7.964E-007     8.112E+001
      1.345E+017     1.153E-001     0.000E+000     0.000E+000     6.181E-007     4.518E-011     0.000E+000     5.696E-009     0.000E+000     6.121E-007     7.065E+001
      1.441E+017     1.153E-001     0.000E+000     0.000E+000     7.395E-007     3.556E-011     0.000E+000     5.693E-009     0.000E+000     4.677E-007     6.153E+001
      1.544E+017     1.132E-001     0.000E+000     0.000E+000     8.926E-007     2.824E-011     0.000E+000     5.689E-009     0.000E+000     3.596E-007     5.359E+001
      1.654E+017     1.085E-001     0.000E+000     0.000E+000     1.074E-006     2.263E-011     0.000E+000     5.685E-009     0.000E+000     2.808E-007     4.668E+001
      1.773E+017     1.014E-001     0.000E+000     0.000E+000     1.271E-006     1.832E-011     0.000E+000     5.680E-009     0.000E+000     2.246E-007     4.065E+001
      1.899E+017     9.253E-002     0.000E+000     0.000E+000     1.467E-006     1.497E-011     0.000E+000     5.674E-009     0.000E+000     1.853E-007     3.541E+001
      2.035E+017     8.295E-002     0.000E+000     0.000E+000     1.646E-006     1.234E-011     0.000E+000     5.669E-009     0.000E+000     1.582E-007     3.084E+001
      2.181E+017     7.349E-002     0.000E+000     0.000E+000     1.798E-006     1.025E-011     0.000E+000     5.664E-009     0.000E+000     1.395E-007     2.686E+001
      2.337E+017     6.467E-002     0.000E+000     0.000E+000     1.920E-006     8.559E-012     0.000E+000     5.659E-009     0.000E+000     1.261E-007     2.339E+001
      2.504E+017     5.673E-002     0.000E+000     0.000E+000     2.013E-006     7.169E-012     0.000E+000     5.655E-009     0.000E+000     1.159E-007     2.038E+001
      2.683E+017     4.971E-002     0.000E+000     0.000E+000     2.080E-006     6.016E-012     0.000E+000     5.651E-009     0.000E+000     1.074E-007     1.775E+001
      2.875E+017     4.353E-002     0.000E+000     0.000E+000     2.125E-006     5.052E-012     0.000E+000     5.646E-009     0.000E+000     9.965E-008     1.546E+001
      3.080E+017     3.812E-002     0.000E+000     0.000E+000     2.151E-006     4.244E-012     0.000E+000     5.640E-009     0.000E+000     9.204E-008     1.346E+001
      3.301E+017     3.338E-002     0.000E+000     0.000E+000     2.159E-006     3.567E-012     0.000E+000     5.633E-009     0.000E+000     8.440E-008     1.172E+001
      3.537E+017     2.924E-002     0.000E+000     0.000E+000     2.153E-006     2.999E-012     0.000E+000     5.626E-009     0.000E+000     7.673E-008     1.021E+001
      3.790E+017     2.561E-002     0.000E+000     0.000E+000     2.134E-006     2.524E-012     0.000E+000     5.616E-009     0.000E+000     6.911E-008     8.894E+000
      4.061E+017     2.244E-002     0.000E+000     0.000E+000     2.105E-006     2.126E-012     0.000E+000     5.605E-009     0.000E+000     6.168E-008     7.746E+000
      4.351E+017     1.966E-002     0.000E+000     0.000E+000     2.067E-006     1.792E-012     0.000E+000     5.591E-009     0.000E+000     5.457E-008     6.747E+000
      4.662E+017     1.724E-002     0.000E+000     0.000E+000     2.023E-006     1.513E-012     0.000E+000     5.575E-009     0.000E+000     4.788E-008     5.876E+000
      4.996E+017     1.511E-002     0.000E+000     0.000E+000     1.973E-006     1.278E-012     0.000E+000     5.556E-009     0.000E+000     4.170E-008     5.118E+000
      5.353E+017     1.326E-002     0.000E+000     0.000E+000     1.920E-006     1.082E-012     0.000E+000     5.533E-009     0.000E+000     3.610E-008     4.458E+000
      5.736E+017     1.163E-002     0.000E+000     0.000E+000     1.864E-006     9.168E-013     0.000E+000     5.508E-009     0.000E+000     3.137E-008     3.882E+000
      6.146E+017     1.021E-002     0.000E+000     0.000E+000     1.809E-006     7.802E-013     0.000E+000     5.491E-009     0.000E+000     2.894E-008     3.381E+000
      6.586E+017     8.965E-003     0.000E+000     0.000E+000     1.757E-006     6.661E-013     0.000E+000     5.483E-009     0.000E+000     2.855E-008     2.945E+000
      7.057E+017     7.869E-003     0.000E+000     0.000E+000     1.710E-006     5.691E-013     0.000E+000     5.474E-009     0.000E+000     2.847E-008     2.565E+000
   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          



   RADIUS         GHe            He+            RHe            HeH+           C-             GC             C+             C              RC             RCH         
      1.020E+014     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000
      1.093E+014     0.000E+000     1.195E-006     0.000E+000     8.407E-011     1.700E-016     0.000E+000     4.605E-007     1.062E-004     0.000E+000     0.000E+000
      1.171E+014     0.000E+000     1.193E-006     0.000E+000     8.407E-011     4.676E-016     0.000E+000     5.397E-007     1.476E-004     0.000E+000     0.000E+000
      1.255E+014     0.000E+000     1.190E-006     0.000E+000     8.407E-011     9.383E-016     0.000E+000     6.361E-007     2.043E-004     0.000E+000     0.000E+000
      1.345E+014     0.000E+000     1.188E-006     0.000E+000     8.407E-011     1.626E-015     0.000E+000     7.539E-007     2.784E-004     0.000E+000     0.000E+000
      1.441E+014     0.000E+000     1.186E-006     0.000E+000     8.407E-011     2.551E-015     0.000E+000     8.979E-007     3.679E-004     0.000E+000     0.000E+000
      1.544E+014     0.000E+000     1.184E-006     0.000E+000     8.407E-011     3.674E-015     0.000E+000     1.074E-006     4.640E-004     0.000E+000     0.000E+000
      1.654E+014     0.000E+000     1.182E-006     0.000E+000     8.407E-011     4.875E-015     0.000E+000     1.288E-006     5.521E-004     0.000E+000     0.000E+000
      1.773E+014     0.000E+000     1.179E-006     0.000E+000     8.407E-011     5.995E-015     0.000E+000     1.547E-006     6.174E-004     0.000E+000     0.000E+000
      1.899E+014     0.000E+000     1.177E-006     0.000E+000     8.407E-011     6.915E-015     0.000E+000     1.856E-006     6.533E-004     0.000E+000     0.000E+000
      2.035E+014     0.000E+000     1.175E-006     0.000E+000     8.407E-011     7.598E-015     0.000E+000     2.220E-006     6.623E-004     0.000E+000     0.000E+000
      2.181E+014     0.000E+000     1.172E-006     0.000E+000     8.407E-011     8.078E-015     0.000E+000     2.638E-006     6.521E-004     0.000E+000     0.000E+000
      2.337E+014     0.000E+000     1.170E-006     0.000E+000     8.407E-011     8.413E-015     0.000E+000     3.103E-006     6.307E-004     0.000E+000     0.000E+000
      2.504E+014     0.000E+000     1.167E-006     0.000E+000     8.407E-011     8.659E-015     0.000E+000     3.601E-006     6.039E-004     0.000E+000     0.000E+000
      2.683E+014     0.000E+000     1.165E-006     0.000E+000     8.407E-011     8.852E-015     0.000E+000     4.106E-006     5.753E-004     0.000E+000     0.000E+000
      2.875E+014     0.000E+000     1.162E-006     0.000E+000     8.407E-011     9.017E-015     0.000E+000     4.591E-006     5.467E-004     0.000E+000     0.000E+000
      3.080E+014     0.000E+000     1.159E-006     0.000E+000     8.407E-011     9.166E-015     0.000E+000     5.027E-006     5.191E-004     0.000E+000     0.000E+000
      3.301E+014     0.000E+000     1.157E-006     0.000E+000     8.407E-011     9.307E-015     0.000E+000     5.391E-006     4.926E-004     0.000E+000     0.000E+000
      3.537E+014     0.000E+000     1.154E-006     0.000E+000     8.407E-011     9.440E-015     0.000E+000     5.669E-006     4.675E-004     0.000E+000     0.000E+000
      3.790E+014     0.000E+000     1.151E-006     0.000E+000     8.406E-011     9.569E-015     0.000E+000     5.861E-006     4.437E-004     0.000E+000     0.000E+000
      4.061E+014     0.000E+000     1.148E-006     0.000E+000     8.406E-011     9.691E-015     0.000E+000     5.974E-006     4.211E-004     0.000E+000     0.000E+000
      4.351E+014     0.000E+000     1.145E-006     0.000E+000     8.406E-011     9.809E-015     0.000E+000     6.023E-006     3.997E-004     0.000E+000     0.000E+000
      4.662E+014     0.000E+000     1.142E-006     0.000E+000     8.406E-011     9.922E-015     0.000E+000     6.021E-006     3.795E-004     0.000E+000     0.000E+000
      4.996E+014     0.000E+000     1.139E-006     0.000E+000     8.406E-011     1.003E-014     0.000E+000     5.982E-006     3.604E-004     0.000E+000     0.000E+000
      5.353E+014     0.000E+000     1.136E-006     0.000E+000     8.406E-011     1.014E-014     0.000E+000     5.919E-006     3.423E-004     0.000E+000     0.000E+000
