  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      1.044E+016     6.876E-006     0.000E+000     0.000E+000     6.085E-012     9.437E-014     0.000E+000     2.756E-013     0.000E+000     1.427E-010     8.500E-002
      1.118E+016     9.446E-006     0.000E+000     0.000E+000     6.922E-012     9.312E-014     0.000E+000     3.164E-013     0.000E+000     1.615E-010     8.500E-002
      1.198E+016     1.283E-005     0.000E+000     0.000E+000     7.903E-012     9.024E-014     0.000E+000     3.633E-013     0.000E+000     1.827E-010     8.500E-002
      1.284E+016     1.724E-005     0.000E+000     0.000E+000     9.065E-012     8.609E-014     0.000E+000     4.171E-013     0.000E+000     2.067E-010     8.500E-002
      1.376E+016     2.291E-005     0.000E+000     0.000E+000     1.045E-011     8.109E-014     0.000E+000     4.789E-013     0.000E+000     2.335E-010     8.500E-002
      1.474E+016     3.011E-005     0.000E+000     0.000E+000     1.212E-011     7.571E-014     0.000E+000     5.498E-013     0.000E+000     2.628E-010     8.500E-002
      1.580E+016     3.912E-005     0.000E+000     0.000E+000     1.414E-011     7.034E-014     0.000E+000     6.313E-013     0.000E+000     2.945E-010     8.500E-002
      1.693E+016     5.023E-005     0.000E+000     0.000E+000     1.661E-011     6.530E-014     0.000E+000     7.249E-013     0.000E+000     3.281E-010     8.500E-002
      1.814E+016     6.367E-005     0.000E+000     0.000E+000     1.968E-011     6.076E-014     0.000E+000     8.323E-013     0.000E+000     3.631E-010     8.500E-002
      1.944E+016     7.960E-005     0.000E+000     0.000E+000     2.355E-011     5.676E-014     0.000E+000     9.557E-013     0.000E+000     3.988E-010     8.500E-002
      2.083E+016     9.803E-005     0.000E+000     0.000E+000     2.856E-011     5.330E-014     0.000E+000     1.097E-012     0.000E+000     4.341E-010     8.500E-002
      2.232E+016     1.188E-004     0.000E+000     0.000E+000     3.520E-011     5.029E-014     0.000E+000     1.260E-012     0.000E+000     4.676E-010     8.500E-002
      2.391E+016     1.414E-004     0.000E+000     0.000E+000     4.430E-011     4.767E-014     0.000E+000     1.447E-012     0.000E+000     4.972E-010     8.500E-002
      2.562E+016     1.654E-004     0.000E+000     0.000E+000     5.722E-011     4.535E-014     0.000E+000     1.661E-012     0.000E+000     5.211E-010     8.500E-002
      2.745E+016     1.897E-004     0.000E+000     0.000E+000     7.615E-011     4.326E-014     0.000E+000     1.908E-012     0.000E+000     5.381E-010     8.500E-002
      2.942E+016     2.134E-004     0.000E+000     0.000E+000     1.048E-010     4.133E-014     0.000E+000     2.190E-012     0.000E+000     5.486E-010     8.500E-002
      3.152E+016     2.352E-004     0.000E+000     0.000E+000     1.490E-010     3.950E-014     0.000E+000     2.515E-012     0.000E+000     5.550E-010     8.500E-002
      3.378E+016     2.543E-004     0.000E+000     0.000E+000     2.180E-010     3.771E-014     0.000E+000     2.888E-012     0.000E+000     5.607E-010     8.500E-002
      3.619E+016     2.698E-004     0.000E+000     0.000E+000     3.247E-010     3.595E-014     0.000E+000     3.315E-012     0.000E+000     5.695E-010     8.500E-002
      3.878E+016     2.817E-004     0.000E+000     0.000E+000     4.852E-010     3.421E-014     0.000E+000     3.807E-012     0.000E+000     5.843E-010     8.500E-002
      4.155E+016     2.901E-004     0.000E+000     0.000E+000     7.155E-010     3.251E-014     0.000E+000     4.370E-012     0.000E+000     6.065E-010     8.500E-002
      4.452E+016     2.956E-004     0.000E+000     0.000E+000     1.027E-009     3.089E-014     0.000E+000     5.018E-012     0.000E+000     6.354E-010     8.500E-002
      4.771E+016     2.991E-004     0.000E+000     0.000E+000     1.421E-009     2.938E-014     0.000E+000     5.761E-012     0.000E+000     6.688E-010     8.500E-002
      5.112E+016     3.011E-004     0.000E+000     0.000E+000     1.894E-009     2.799E-014     0.000E+000     6.613E-012     0.000E+000     7.030E-010     8.500E-002
      5.478E+016     3.023E-004     0.000E+000     0.000E+000     2.436E-009     2.672E-014     0.000E+000     7.592E-012     0.000E+000     7.347E-010     8.500E-002
      5.869E+016     3.030E-004     0.000E+000     0.000E+000     3.037E-009     2.557E-014     0.000E+000     8.715E-012     0.000E+000     7.607E-010     8.500E-002
      6.289E+016     3.034E-004     0.000E+000     0.000E+000     3.693E-009     2.452E-014     0.000E+000     1.000E-011     0.000E+000     7.793E-010     8.500E-002
      6.739E+016     3.038E-004     0.000E+000     0.000E+000     4.402E-009     2.356E-014     0.000E+000     1.148E-011     0.000E+000     7.897E-010     8.500E-002
      7.221E+016     3.042E-004     0.000E+000     0.000E+000     5.166E-009     2.269E-014     0.000E+000     1.318E-011     0.000E+000     7.919E-010     8.500E-002
      7.737E+016     3.046E-004     0.000E+000     0.000E+000     5.987E-009     2.188E-014     0.000E+000     1.512E-011     0.000E+000     7.867E-010     8.500E-002
      8.291E+016     3.050E-004     0.000E+000     0.000E+000     6.872E-009     2.114E-014     0.000E+000     1.735E-011     0.000E+000     7.749E-010     8.500E-002
      8.884E+016     3.055E-004     0.000E+000     0.000E+000     7.825E-009     2.046E-014     0.000E+000     1.990E-011     0.000E+000     7.577E-010     8.500E-002
      9.519E+016     3.060E-004     0.000E+000     0.000E+000     8.852E-009     1.982E-014     0.000E+000     2.283E-011     0.000E+000     7.366E-010     8.500E-002
