  ** CALCULATED NUMBER DENSITIES (/CM^3) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      2.391E+016     2.360E+001     0.000E+000     0.000E+000     9.160E-007     2.785E-010     0.000E+000     5.682E-009     0.000E+000     2.208E-006     3.351E+002
      2.562E+016     2.058E+001     0.000E+000     0.000E+000     1.033E-006     2.857E-010     0.000E+000     5.682E-009     0.000E+000     1.899E-006     2.919E+002
      2.745E+016     1.796E+001     0.000E+000     0.000E+000     1.175E-006     2.886E-010     0.000E+000     5.681E-009     0.000E+000     1.591E-006     2.542E+002
      2.942E+016     1.567E+001     0.000E+000     0.000E+000     1.339E-006     2.868E-010     0.000E+000     5.680E-009     0.000E+000     1.302E-006     2.214E+002
      3.152E+016     1.367E+001     0.000E+000     0.000E+000     1.520E-006     2.796E-010     0.000E+000     5.679E-009     0.000E+000     1.049E-006     1.928E+002
      3.378E+016     1.194E+001     0.000E+000     0.000E+000     1.707E-006     2.669E-010     0.000E+000     5.678E-009     0.000E+000     8.369E-007     1.680E+002
      3.619E+016     1.042E+001     0.000E+000     0.000E+000     1.891E-006     2.490E-010     0.000E+000     5.676E-009     0.000E+000     6.667E-007     1.463E+002
      3.878E+016     9.104E+000     0.000E+000     0.000E+000     2.072E-006     2.271E-010     0.000E+000     5.673E-009     0.000E+000     5.334E-007     1.274E+002
      4.155E+016     7.950E+000     0.000E+000     0.000E+000     2.253E-006     2.024E-010     0.000E+000     5.671E-009     0.000E+000     4.307E-007     1.110E+002
      4.452E+016     6.941E+000     0.000E+000     0.000E+000     2.437E-006     1.763E-010     0.000E+000     5.668E-009     0.000E+000     3.523E-007     9.665E+001
      4.771E+016     6.058E+000     0.000E+000     0.000E+000     2.620E-006     1.502E-010     0.000E+000     5.664E-009     0.000E+000     2.930E-007     8.418E+001
      5.112E+016     5.284E+000     0.000E+000     0.000E+000     2.789E-006     1.253E-010     0.000E+000     5.661E-009     0.000E+000     2.484E-007     7.332E+001
      5.478E+016     4.608E+000     0.000E+000     0.000E+000     2.928E-006     1.024E-010     0.000E+000     5.657E-009     0.000E+000     2.146E-007     6.386E+001
      5.869E+016     4.016E+000     0.000E+000     0.000E+000     3.030E-006     8.224E-011     0.000E+000     5.653E-009     0.000E+000     1.889E-007     5.562E+001
      6.289E+016     3.500E+000     0.000E+000     0.000E+000     3.091E-006     6.516E-011     0.000E+000     5.649E-009     0.000E+000     1.687E-007     4.844E+001
      6.739E+016     3.050E+000     0.000E+000     0.000E+000     3.116E-006     5.113E-011     0.000E+000     5.645E-009     0.000E+000     1.524E-007     4.219E+001
      7.221E+016     2.657E+000     0.000E+000     0.000E+000     3.112E-006     3.989E-011     0.000E+000     5.641E-009     0.000E+000     1.386E-007     3.674E+001
      7.737E+016     2.314E+000     0.000E+000     0.000E+000     3.087E-006     3.106E-011     0.000E+000     5.637E-009     0.000E+000     1.263E-007     3.200E+001
      8.291E+016     2.016E+000     0.000E+000     0.000E+000     3.047E-006     2.420E-011     0.000E+000     5.632E-009     0.000E+000     1.149E-007     2.787E+001
      8.884E+016     1.756E+000     0.000E+000     0.000E+000     2.997E-006     1.892E-011     0.000E+000     5.627E-009     0.000E+000     1.042E-007     2.428E+001
      9.519E+016     1.530E+000     0.000E+000     0.000E+000     2.938E-006     1.485E-011     0.000E+000     5.620E-009     0.000E+000     9.400E-008     2.114E+001
      1.020E+017     1.333E+000     0.000E+000     0.000E+000     2.874E-006     1.171E-011     0.000E+000     5.613E-009     0.000E+000     8.427E-008     1.842E+001
      1.093E+017     1.161E+000     0.000E+000     0.000E+000     2.803E-006     9.286E-012     0.000E+000     5.604E-009     0.000E+000     7.505E-008     1.604E+001
      1.171E+017     1.011E+000     0.000E+000     0.000E+000     2.728E-006     7.400E-012     0.000E+000     5.593E-009     0.000E+000     6.640E-008     1.397E+001
      1.255E+017     8.809E-001     0.000E+000     0.000E+000     2.648E-006     6.104E-012     0.000E+000     5.582E-009     0.000E+000     5.922E-008     1.217E+001
      1.345E+017     7.674E-001     0.000E+000     0.000E+000     2.565E-006     5.160E-012     0.000E+000     5.570E-009     0.000E+000     5.303E-008     1.060E+001
      1.441E+017     6.685E-001     0.000E+000     0.000E+000     2.481E-006     4.377E-012     0.000E+000     5.555E-009     0.000E+000     4.718E-008     9.230E+000
