  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      1.814E+016     3.407E-002     0.000E+000     0.000E+000     8.070E-009     8.268E-013     0.000E+000     4.061E-012     0.000E+000     1.964E-010     8.500E-002
      1.944E+016     3.407E-002     0.000E+000     0.000E+000     9.500E-009     8.073E-013     0.000E+000     4.661E-012     0.000E+000     2.075E-010     8.500E-002
      2.083E+016     3.407E-002     0.000E+000     0.000E+000     1.107E-008     7.778E-013     0.000E+000     5.349E-012     0.000E+000     2.208E-010     8.500E-002
      2.232E+016     3.407E-002     0.000E+000     0.000E+000     1.277E-008     7.414E-013     0.000E+000     6.140E-012     0.000E+000     2.361E-010     8.500E-002
      2.391E+016     3.407E-002     0.000E+000     0.000E+000     1.461E-008     7.008E-013     0.000E+000     7.046E-012     0.000E+000     2.531E-010     8.500E-002
      2.562E+016     3.407E-002     0.000E+000     0.000E+000     1.659E-008     6.584E-013     0.000E+000     8.087E-012     0.000E+000     2.712E-010     8.500E-002
      2.745E+016     3.407E-002     0.000E+000     0.000E+000     1.872E-008     6.158E-013     0.000E+000     9.281E-012     0.000E+000     2.900E-010     8.500E-002
      2.942E+016     3.407E-002     0.000E+000     0.000E+000     2.101E-008     5.743E-013     0.000E+000     1.065E-011     0.000E+000     3.089E-010     8.500E-002
      3.152E+016     3.407E-002     0.000E+000     0.000E+000     2.348E-008     5.347E-013     0.000E+000     1.222E-011     0.000E+000     3.275E-010     8.500E-002
      3.378E+016     3.407E-002     0.000E+000     0.000E+000     2.614E-008     4.972E-013     0.000E+000     1.402E-011     0.000E+000     3.453E-010     8.500E-002
      3.619E+016     3.407E-002     0.000E+000     0.000E+000     2.900E-008     4.622E-013     0.000E+000     1.609E-011     0.000E+000     3.619E-010     8.500E-002
      3.878E+016     3.407E-002     0.000E+000     0.000E+000     3.208E-008     4.297E-013     0.000E+000     1.845E-011     0.000E+000     3.769E-010     8.500E-002
      4.155E+016     3.407E-002     0.000E+000     0.000E+000     3.540E-008     3.995E-013     0.000E+000     2.116E-011     0.000E+000     3.899E-010     8.500E-002
      4.452E+016     3.407E-002     0.000E+000     0.000E+000     3.898E-008     3.717E-013     0.000E+000     2.426E-011     0.000E+000     4.009E-010     8.500E-002
      4.771E+016     3.408E-002     0.000E+000     0.000E+000     4.285E-008     3.461E-013     0.000E+000     2.782E-011     0.000E+000     4.095E-010     8.500E-002
      5.112E+016     3.408E-002     0.000E+000     0.000E+000     4.700E-008     3.225E-013     0.000E+000     3.188E-011     0.000E+000     4.158E-010     8.500E-002
      5.478E+016     3.408E-002     0.000E+000     0.000E+000     5.148E-008     3.007E-013     0.000E+000     3.652E-011     0.000E+000     4.197E-010     8.500E-002
      5.869E+016     3.408E-002     0.000E+000     0.000E+000     5.630E-008     2.806E-013     0.000E+000     4.183E-011     0.000E+000     4.214E-010     8.500E-002
      6.289E+016     3.408E-002     0.000E+000     0.000E+000     6.146E-008     2.619E-013     0.000E+000     4.789E-011     0.000E+000     4.210E-010     8.500E-002
      6.739E+016     3.408E-002     0.000E+000     0.000E+000     6.699E-008     2.441E-013     0.000E+000     5.481E-011     0.000E+000     4.197E-010     8.500E-002
      7.221E+016     3.408E-002     0.000E+000     0.000E+000     7.290E-008     2.251E-013     0.000E+000     6.270E-011     0.000E+000     4.216E-010     8.500E-002
      7.737E+016     3.408E-002     0.000E+000     0.000E+000     7.923E-008     2.011E-013     0.000E+000     7.177E-011     0.000E+000     4.382E-010     8.500E-002
      8.291E+016     3.408E-002     0.000E+000     0.000E+000     8.605E-008     1.727E-013     0.000E+000     8.223E-011     0.000E+000     4.764E-010     8.500E-002
      8.884E+016     3.408E-002     0.000E+000     0.000E+000     9.342E-008     1.454E-013     0.000E+000     9.424E-011     0.000E+000     5.292E-010     8.500E-002
      9.519E+016     3.409E-002     0.000E+000     0.000E+000     1.014E-007     1.219E-013     0.000E+000     1.080E-010     0.000E+000     5.908E-010     8.500E-002
      1.020E+017     3.409E-002     0.000E+000     0.000E+000     1.101E-007     1.022E-013     0.000E+000     1.237E-010     0.000E+000     6.599E-010     8.500E-002
      1.093E+017     3.409E-002     0.000E+000     0.000E+000     1.195E-007     8.582E-014     0.000E+000     1.417E-010     0.000E+000     7.370E-010     8.500E-002
      1.171E+017     3.409E-002     0.000E+000     0.000E+000     1.297E-007     7.223E-014     0.000E+000     1.623E-010     0.000E+000     8.229E-010     8.500E-002
      1.255E+017     3.409E-002     0.000E+000     0.000E+000     1.409E-007     6.327E-014     0.000E+000     1.859E-010     0.000E+000     9.322E-010     8.500E-002
      1.345E+017     3.409E-002     0.000E+000     0.000E+000     1.532E-007     5.698E-014     0.000E+000     2.129E-010     0.000E+000     1.067E-009     8.500E-002
      1.441E+017     3.409E-002     0.000E+000     0.000E+000     1.668E-007     5.143E-014     0.000E+000     2.437E-010     0.000E+000     1.221E-009     8.500E-002
      1.544E+017     3.409E-002     0.000E+000     0.000E+000     1.818E-007     4.655E-014     0.000E+000     2.788E-010     0.000E+000     1.397E-009     8.500E-002
      1.654E+017     3.409E-002     0.000E+000     0.000E+000     1.984E-007     4.226E-014     0.000E+000     3.188E-010     0.000E+000     1.597E-009     8.500E-002
